,SP_Price_Houston,SP_Price_North,SP_Price_Panh,SP_Price_South,SP_Price_West,DA_Price_Houston,DA_Price_North,DA_Price_Panh,DA_Price_South,ERC_Wind_Total,ERC_Load,ERC_Solar,ERC_NLoad,ERC_SLoad,ERC_WLoad,ERC_HLoad,ERC_CWind,ERC_NWind,ERC_PWind,ERC_SWind,ERC_WWind,ACTUAL_ERC_Load,ACTUAL_ERC_HLoad,ACTUAL_ERC_NLoad,ACTUAL_ERC_SLoad,ACTUAL_ERC_WLoad,ACTUAL_ERC_CWind,ACTUAL_ERC_NWind,ACTUAL_ERC_PWind,ACTUAL_ERC_SWind,ACTUAL_ERC_Wind,ACTUAL_ERC_WWind,ACTUAL_ERC_Solar,Outage,RT_DA,SP_Price_North_cap
2023-11-20 23:00:00,12.84,9.6425,-4.4625,10.925,12.3475,11.95,10.71,-7.32,12.78,4.23,40800.0,0.0,12500.0,10250.0,7400.0,10650.0,2010.0,2120.0,3950.0,1960.0,13880.0,41283.0,10671.96,12765.68,10246.75,7598.88,2660.91,2160.55,3255.8,1683.66,24349.62,14588.7,0.34,27354.0,-1.0675000000000008,9.6425
2023-11-21 00:00:00,-0.34,-4.515,-11.2225,-1.345,14.01,6.81,5.87,-4.37,6.44,7.42,38650.0,0.0,11450.0,9820.0,7540.0,9840.0,2880.0,2190.0,3850.0,2380.0,14970.0,39473.0,10160.07,12089.36,9737.74,7486.1,2922.25,2061.27,2946.32,1694.2,23988.6,14364.56,0.35,27902.0,-10.385,-4.515
2023-11-21 01:00:00,-13.2175,-16.4875,-22.64,-11.77,2.2275,4.51,3.55,-4.49,3.65,6.21,37830.0,0.0,11220.0,9520.0,7580.0,9510.0,3220.0,2290.0,3810.0,2480.0,15220.0,38132.0,9780.55,11557.65,9361.82,7431.79,2806.06,1961.48,2745.38,1748.63,23047.43,13785.88,0.34,27887.0,-20.0375,-16.4875
2023-11-21 02:00:00,-12.8125,-16.9625,-23.9,-12.1175,5.355,2.08,1.1,-4.52,1.04,4.86,37260.0,0.0,11180.0,9320.0,7480.0,9280.0,3390.0,2330.0,3740.0,2520.0,15360.0,37548.0,9550.06,11399.99,9157.85,7440.31,2798.88,2018.65,2521.04,1713.71,22650.73,13598.45,0.34,27887.0,-18.0625,-16.9625
2023-11-21 03:00:00,-13.97,-16.93,-23.47,-10.7475,3.2125,2.57,1.48,-3.56,1.18,5.12,37210.0,0.0,11220.0,9240.0,7470.0,9280.0,3370.0,2340.0,3640.0,2460.0,15250.0,37419.0,9428.57,11459.34,9050.44,7480.95,2808.82,2011.45,2635.13,1606.02,22494.67,13433.25,0.34,27887.0,-18.41,-16.93
2023-11-21 04:00:00,-1.545,-5.4825,-12.8925,0.04,17.685,6.14,5.0,-2.0,4.97,8.9,37940.0,0.0,11560.0,9350.0,7550.0,9480.0,3330.0,2340.0,3580.0,2380.0,14960.0,37952.0,9507.41,11795.49,9194.56,7454.17,3181.47,2076.21,2787.29,1564.3,22933.66,13324.39,0.35,27887.0,-10.4825,-5.4825
2023-11-21 05:00:00,8.22,4.8125,-5.7175,10.8425,30.0375,12.93,11.95,0.83,11.45,14.44,39810.0,0.0,12330.0,9810.0,7600.0,10060.0,3390.0,2320.0,3570.0,2290.0,14510.0,39251.0,9808.65,12575.29,9544.26,7322.42,3317.38,2278.97,3138.75,1612.67,23756.53,13408.76,0.34,27887.0,-7.137499999999999,4.8125
2023-11-21 06:00:00,16.805,14.8275,-2.905,18.075,27.605,21.59,20.86,9.72,20.1,25.36,42970.0,0.0,13590.0,10660.0,7840.0,10890.0,3530.0,2290.0,3600.0,2240.0,13940.0,41519.0,10234.49,13706.89,10161.57,7416.34,3289.55,2289.43,3540.69,1639.03,24212.03,13453.33,0.46,27887.0,-6.032499999999999,14.8275
2023-11-21 07:00:00,19.8725,18.7,-2.34,19.3725,24.3575,22.38,21.73,9.98,20.73,24.89,44430.0,610.0,14310.0,11010.0,7790.0,11320.0,3660.0,2230.0,3630.0,2320.0,13290.0,43385.0,10528.39,14633.62,10644.93,7577.7,3192.43,2163.85,3620.11,1690.7,24291.24,13624.15,335.62,27937.0,-3.030000000000001,18.7
2023-11-21 08:00:00,268.5775,275.5125,-3.715,241.395,9.475,17.27,17.17,3.9,15.01,14.02,44670.0,4000.0,14490.0,11030.0,7600.0,11550.0,3840.0,2220.0,3630.0,2470.0,13500.0,44786.0,10791.39,15288.45,10845.13,7860.79,3006.42,2120.52,3422.03,1739.15,23940.92,13652.8,2178.91,28452.0,258.3425,100.0
2023-11-21 09:00:00,19.1425,19.2175,-3.325,16.6025,-2.9525,13.45,13.15,-0.41,10.62,4.46,45000.0,6620.0,14690.0,11120.0,7530.0,11660.0,4030.0,2270.0,3660.0,2700.0,14780.0,45800.0,11030.67,15664.88,11099.72,8004.38,3144.02,2022.35,3315.53,1664.34,23680.21,13533.97,3217.07,28452.0,6.067500000000001,19.2175
2023-11-21 10:00:00,19.2125,20.095,-4.055,16.6925,-3.5,13.26,12.97,-1.96,10.25,1.3,45080.0,7840.0,14670.0,11130.0,7520.0,11760.0,4110.0,2290.0,3690.0,2810.0,15520.0,46316.0,11243.79,15942.29,11149.51,7980.12,3143.48,2084.6,3222.02,1827.79,23847.94,13570.05,3388.8,28452.0,7.124999999999998,20.095
2023-11-21 11:00:00,15.7325,16.2175,-3.8775,13.805,-3.455,13.28,12.96,-1.56,10.35,2.07,45140.0,8550.0,14660.0,11030.0,7620.0,11830.0,4060.0,2260.0,3660.0,2810.0,15140.0,46423.0,11347.61,15869.03,11196.98,8008.88,3256.28,2119.91,3097.25,1859.77,23514.07,13180.86,4298.18,28452.0,3.2575000000000003,16.2175
2023-11-21 12:00:00,13.67,14.6475,-3.4225,12.2325,-3.1,12.4,12.14,-1.1,9.37,2.76,45060.0,9030.0,14640.0,10920.0,7630.0,11870.0,3970.0,2200.0,3620.0,2790.0,14490.0,45868.0,11317.54,15678.91,11102.39,7769.66,3258.41,2090.8,3116.55,1875.15,23067.32,12726.41,4921.2,28419.0,2.5075000000000003,14.6475
2023-11-21 13:00:00,13.1575,14.0925,-3.755,11.785,-3.3525,11.27,11.06,-0.57,8.46,3.09,44900.0,8970.0,14600.0,10860.0,7550.0,11900.0,3900.0,2120.0,3560.0,2710.0,13860.0,45711.0,11279.44,15537.16,11122.89,7771.66,3327.09,2117.8,3156.35,1886.76,23202.6,12714.6,4846.92,28419.0,3.032499999999999,14.0925
2023-11-21 14:00:00,11.7975,12.59,-3.6,10.6,-3.2125,11.64,11.43,0.28,8.84,4.76,44610.0,8930.0,14460.0,10770.0,7430.0,11960.0,3830.0,2040.0,3460.0,2600.0,13250.0,45781.0,11294.24,15437.86,11240.39,7808.83,3464.05,2003.39,2924.77,1858.87,23107.37,12856.29,4529.58,28419.0,1.1600000000000001,12.59
2023-11-21 15:00:00,6.0375,6.3575,-3.2325,5.4375,-3.1125,12.49,12.31,3.28,10.32,8.25,44380.0,8130.0,14380.0,10700.0,7350.0,11950.0,3700.0,1960.0,3320.0,2460.0,12830.0,45422.0,11270.46,15180.13,11225.43,7745.65,3278.81,1869.57,2518.85,1876.26,22606.44,13062.95,3955.01,28419.0,-5.952500000000001,6.3575
2023-11-21 16:00:00,4.6525,3.905,-0.4325,4.9375,-0.835,17.29,17.36,13.44,15.24,17.02,44650.0,4700.0,14510.0,10830.0,7340.0,11970.0,3380.0,1790.0,3020.0,2220.0,11710.0,45432.0,11286.82,15187.57,11224.33,7732.93,2698.87,1660.0,2292.48,1767.24,20891.4,12472.81,2749.7,28419.0,-13.455,3.905
2023-11-21 17:00:00,24.14,24.245,24.5975,23.9875,24.71,29.17,29.02,28.28,27.09,35.19,45620.0,520.0,15050.0,11110.0,7390.0,12060.0,2760.0,1520.0,2470.0,1870.0,9470.0,46718.0,11636.48,15492.36,11702.28,7887.07,2585.71,1329.24,1347.61,1590.16,15631.48,8778.76,499.64,28384.0,-4.774999999999999,24.245
2023-11-21 18:00:00,23.335,23.8925,26.63,22.485,27.16,30.9,30.69,30.26,29.94,42.44,47160.0,0.0,15620.0,11680.0,7710.0,12140.0,2140.0,1410.0,2060.0,1620.0,7560.0,47733.0,11762.97,15836.2,12032.88,8100.66,2555.18,1384.01,1082.9,1447.43,12377.48,5907.96,0.49,28352.0,-6.797500000000003,23.8925
2023-11-21 19:00:00,24.4525,25.97,31.19,21.4525,31.945,31.72,30.8,30.51,31.77,40.54,47470.0,0.0,15660.0,11770.0,7900.0,12140.0,1940.0,1390.0,1910.0,1460.0,6550.0,47561.0,11631.48,15789.59,12018.19,8122.22,2465.89,1588.55,949.09,1442.67,11376.99,4930.79,11.01,28524.0,-4.830000000000002,25.97
2023-11-21 20:00:00,32.955,33.99,38.68,28.77,40.1425,34.51,33.23,32.69,35.26,42.97,47240.0,0.0,15550.0,11720.0,7970.0,12010.0,1810.0,1320.0,1850.0,1300.0,5610.0,47073.0,11461.9,15640.17,11882.7,8088.23,2248.46,1968.67,800.55,1410.09,10038.26,3610.49,9.35,28518.0,0.7600000000000051,33.99
2023-11-21 21:00:00,37.5975,36.605,37.9325,35.1775,44.88,33.42,32.04,31.37,34.42,42.36,46410.0,0.0,15160.0,11460.0,8050.0,11730.0,1770.0,1260.0,1760.0,1200.0,4780.0,46578.0,11230.96,15423.73,11838.36,8084.8,2020.67,2070.68,721.88,1339.28,8519.44,2366.93,0.44,28518.0,4.564999999999998,36.605
2023-11-21 22:00:00,34.7225,30.3875,27.215,36.97,58.075,27.34,25.04,23.57,29.47,40.09,44440.0,0.0,14500.0,10950.0,7880.0,11120.0,1710.0,1210.0,1520.0,1100.0,4180.0,45110.0,10851.38,14927.67,11406.54,7924.1,1787.87,1881.46,683.45,1243.21,7183.05,1587.06,10.3,27738.0,5.3475,30.3875
2023-11-21 23:00:00,31.545,23.315,15.7775,38.4125,75.7475,23.72,21.49,20.09,25.76,35.96,42650.0,0.0,13900.0,10440.0,7830.0,10500.0,1550.0,1150.0,1300.0,1000.0,3690.0,43381.0,10459.6,14226.06,10952.94,7742.19,1605.39,1690.87,682.72,1126.08,6102.27,997.21,0.42,26438.0,1.8250000000000028,23.315
2023-11-22 00:00:00,30.485,23.3675,17.45,36.175,71.47,23.49,22.0,21.38,23.88,33.9,40870.0,0.0,13790.0,9850.0,7670.0,9550.0,1530.0,1190.0,1040.0,1020.0,2260.0,42026.0,10143.75,13736.51,10589.21,7556.88,1576.18,1319.39,600.74,1036.36,5350.03,817.36,0.43,27328.0,1.3674999999999997,23.3675
2023-11-22 01:00:00,28.4675,28.045,27.65,26.93,30.7675,20.54,19.11,18.61,21.11,30.45,40100.0,0.0,13430.0,9710.0,7600.0,9350.0,1420.0,1110.0,990.0,920.0,2680.0,41628.0,9937.25,13626.13,10374.08,7690.36,1385.58,992.24,326.93,934.56,4517.62,878.31,0.44,27328.0,8.935000000000002,28.045
2023-11-22 02:00:00,26.27,24.5625,23.0575,28.075,35.43,19.37,18.08,17.68,20.39,28.52,39600.0,0.0,13210.0,9650.0,7530.0,9210.0,1420.0,1040.0,870.0,920.0,3210.0,41751.0,9862.42,13728.69,10319.59,7840.12,1496.11,828.15,433.7,846.16,4743.51,1139.39,0.47,27328.0,6.482500000000002,24.5625
2023-11-22 03:00:00,23.57,23.38,23.9975,23.5025,24.6475,19.77,18.59,18.31,20.7,28.26,39790.0,0.0,13440.0,9600.0,7500.0,9250.0,1450.0,990.0,800.0,900.0,3600.0,41840.0,9872.39,13797.96,10361.7,7808.14,1861.86,586.9,625.0,889.92,5273.85,1310.17,0.46,27328.0,4.789999999999999,23.38
2023-11-22 04:00:00,24.36,24.0625,24.8975,24.2275,26.05,22.31,21.23,21.07,23.09,30.24,40720.0,0.0,13880.0,9900.0,7510.0,9420.0,1530.0,920.0,750.0,900.0,3730.0,42814.0,10082.84,14230.67,10620.37,7880.08,1686.86,417.72,748.18,891.23,5268.58,1524.59,0.42,27328.0,2.8324999999999996,24.0625
2023-11-22 05:00:00,28.9475,28.9075,28.8725,28.92,29.165,25.94,24.71,24.43,26.42,35.0,42910.0,0.0,15000.0,10460.0,7620.0,9830.0,1580.0,840.0,750.0,930.0,3720.0,44942.0,10536.56,15278.57,11156.48,7970.89,1255.5,347.11,771.43,685.17,4856.78,1797.57,0.4,27181.0,4.197499999999998,28.9075
2023-11-22 06:00:00,33.2325,33.2175,33.2025,32.1575,33.3225,46.65,45.22,44.56,45.83,58.87,46150.0,0.0,16570.0,11350.0,7940.0,10290.0,1610.0,770.0,850.0,930.0,3600.0,47711.0,11090.86,16547.89,11987.68,8084.11,1156.84,387.78,608.29,689.22,4863.77,2021.64,0.71,26811.0,-12.002499999999998,33.2175
2023-11-22 07:00:00,29.0275,29.155,29.1725,28.8175,29.1825,38.58,37.76,37.56,37.7,46.99,48170.0,990.0,17570.0,11920.0,8030.0,10660.0,1460.0,660.0,990.0,810.0,3260.0,49769.0,11470.65,17387.01,12689.13,8221.88,1208.89,422.69,728.82,641.62,5115.53,2113.51,1125.01,26811.0,-8.604999999999997,29.155
2023-11-22 08:00:00,19.6325,19.6325,19.6325,19.6325,19.6325,25.09,25.06,25.29,24.6,26.1,48760.0,6640.0,17780.0,12030.0,7990.0,10960.0,1100.0,460.0,980.0,500.0,2370.0,49785.0,11665.35,17339.99,12601.79,8177.68,996.59,237.32,863.64,451.09,4367.88,1819.24,7806.79,26811.0,-5.427499999999998,19.6325
2023-11-22 09:00:00,18.5775,18.5775,18.5775,18.5775,18.5775,23.3,23.29,23.35,22.87,23.37,48460.0,10760.0,17520.0,11810.0,7960.0,11160.0,870.0,240.0,670.0,260.0,1140.0,48540.0,11651.22,16589.48,12176.26,8123.45,580.41,142.94,565.12,184.09,2107.41,634.85,11162.49,26811.0,-4.712499999999999,18.5775
2023-11-22 10:00:00,18.5975,18.5975,18.5975,18.5975,18.5975,23.2,23.2,23.21,22.88,23.22,47580.0,11300.0,16980.0,11560.0,7830.0,11220.0,880.0,170.0,390.0,210.0,440.0,47357.0,11555.03,15979.41,11743.91,8078.34,403.98,248.47,533.48,130.68,1649.57,332.96,11188.04,26811.0,-4.602499999999999,18.5975
2023-11-22 11:00:00,17.7825,17.7825,17.7825,17.7825,17.7825,23.03,23.04,23.02,22.96,23.08,46130.0,11160.0,16290.0,11080.0,7630.0,11120.0,820.0,180.0,240.0,150.0,230.0,46208.0,11450.8,15346.37,11395.29,8015.13,510.6,298.06,546.45,224.66,1837.33,257.56,10961.55,26811.0,-5.2575,17.7825
2023-11-22 12:00:00,16.93,16.93,16.93,16.93,16.93,21.58,21.59,21.6,21.33,21.68,45250.0,10870.0,15940.0,10720.0,7560.0,11040.0,830.0,210.0,180.0,130.0,180.0,45068.0,11330.27,14784.93,11112.47,7840.16,425.23,300.52,490.86,271.05,1691.07,203.41,10533.54,26811.0,-4.66,16.93
2023-11-22 13:00:00,16.4725,16.4725,16.4725,16.4725,16.4725,19.7,19.69,19.65,19.7,19.76,44730.0,11060.0,15660.0,10600.0,7510.0,10960.0,760.0,200.0,110.0,130.0,160.0,44538.0,11343.16,14392.37,11021.16,7781.69,346.23,196.72,410.01,218.32,1315.04,143.76,10463.81,26811.0,-3.217500000000001,16.4725
2023-11-22 14:00:00,15.3275,15.3225,15.32,15.335,15.3175,18.87,18.84,18.8,18.83,19.02,44370.0,11370.0,15480.0,10570.0,7470.0,10840.0,600.0,150.0,60.0,90.0,120.0,44119.0,11286.9,14081.51,10982.2,7768.67,271.57,165.36,337.05,184.74,1062.23,103.51,10613.49,26811.0,-3.5175,15.3225
2023-11-22 15:00:00,16.42,16.4025,16.3925,16.45,16.3875,21.0,20.97,20.94,21.02,21.21,44390.0,10210.0,15530.0,10620.0,7390.0,10850.0,390.0,90.0,30.0,50.0,70.0,44083.0,11235.1,13976.07,11107.53,7764.43,87.93,73.43,295.6,70.25,635.63,108.42,9967.87,26811.0,-4.567499999999999,16.4025
2023-11-22 16:00:00,23.9575,23.9575,23.9575,23.9575,23.9575,27.86,27.71,27.51,28.03,28.81,44860.0,5770.0,15900.0,10740.0,7350.0,10870.0,240.0,50.0,30.0,30.0,80.0,44500.0,11223.02,14159.53,11317.85,7799.24,30.04,3.78,234.72,36.48,445.78,140.76,5866.21,26811.0,-3.7525000000000013,23.9575
2023-11-22 17:00:00,42.9225,28.6975,15.7775,58.83,103.5325,56.55,55.0,54.27,58.29,63.28,46740.0,610.0,17020.0,11140.0,7380.0,11200.0,160.0,20.0,120.0,40.0,240.0,46056.0,11568.56,14901.99,11767.33,7817.82,87.51,1.29,326.14,125.96,983.47,442.57,604.22,26475.0,-26.3025,28.6975
2023-11-22 18:00:00,24.635,21.74,19.1075,27.8675,34.9225,40.98,38.83,36.49,43.25,50.68,49180.0,0.0,18120.0,11940.0,7620.0,11500.0,80.0,10.0,470.0,70.0,580.0,46999.0,11713.61,15444.18,12201.95,7639.33,119.01,28.92,983.44,122.53,2879.66,1625.76,0.43,26455.0,-17.09,21.74
2023-11-22 19:00:00,21.7,17.8225,14.2975,26.025,35.4125,30.86,28.47,26.53,33.54,41.1,49590.0,0.0,18280.0,12080.0,7650.0,11590.0,60.0,10.0,1110.0,130.0,1200.0,46978.0,11630.8,15327.22,12120.79,7899.14,158.17,93.56,1939.52,259.12,6068.7,3618.33,0.43,26455.0,-10.647499999999997,17.8225
2023-11-22 20:00:00,17.365,16.585,15.865,18.2325,20.125,29.24,26.7,23.77,32.02,39.18,49650.0,0.0,18320.0,12040.0,7670.0,11610.0,80.0,30.0,1780.0,200.0,2100.0,46785.0,11523.05,15359.2,12028.04,7874.67,221.35,173.93,2631.23,301.03,9652.68,6325.14,0.43,26437.0,-10.114999999999998,16.585
2023-11-22 21:00:00,15.0875,14.2275,10.6975,15.99,17.6775,25.54,23.24,18.08,28.05,34.32,49100.0,0.0,18000.0,11830.0,7860.0,11410.0,110.0,70.0,2280.0,290.0,3310.0,46281.0,11319.49,15253.03,11855.39,7853.38,194.69,287.93,3115.95,451.98,12413.28,8362.73,0.44,26437.0,-9.0125,14.2275
2023-11-22 22:00:00,14.835,13.25,6.045,16.4925,19.5875,23.03,20.71,16.06,25.57,32.75,47740.0,0.0,17500.0,11420.0,7880.0,10940.0,190.0,190.0,2540.0,410.0,4630.0,45163.0,11038.44,14832.28,11517.25,7775.06,422.12,366.42,3477.52,873.64,14145.78,9006.08,0.46,26437.0,-7.460000000000001,13.25
2023-11-22 23:00:00,15.2875,14.585,10.005,15.7725,19.05,20.88,18.64,14.75,23.3,30.14,46440.0,0.0,17100.0,10960.0,7870.0,10510.0,320.0,340.0,2700.0,580.0,5500.0,43961.0,10750.76,14340.52,11132.5,7737.45,844.24,402.64,3627.98,893.21,15189.32,9421.25,0.43,24675.0,-4.055,14.585
2023-11-23 00:00:00,18.7525,19.045,1.4825,18.24,19.2775,16.77,15.26,8.9,18.39,23.16,43390.0,0.0,14870.0,10800.0,7790.0,9930.0,470.0,580.0,3270.0,760.0,8730.0,42801.0,10468.77,13864.4,10759.12,7708.66,982.78,580.85,3684.71,906.52,15420.72,9265.86,0.36,25752.0,3.785000000000002,19.045
2023-11-23 01:00:00,18.4425,18.4675,3.5925,18.4,18.4875,16.05,14.73,8.72,17.48,22.04,42720.0,0.0,14760.0,10480.0,7790.0,9690.0,520.0,700.0,3270.0,820.0,8650.0,42141.0,10301.68,13575.34,10539.01,7725.33,735.13,627.2,3684.62,788.31,14703.59,8868.33,0.36,25752.0,3.7375000000000007,18.4675
2023-11-23 02:00:00,19.6125,19.6125,-0.33,19.6125,19.6125,16.19,14.9,9.25,17.59,21.97,42190.0,0.0,14830.0,10320.0,7520.0,9520.0,570.0,790.0,3160.0,910.0,8330.0,41708.0,10163.25,13443.03,10363.2,7738.94,532.85,649.23,3705.53,620.22,13536.62,8028.79,0.37,25752.0,4.7125,19.6125
2023-11-23 03:00:00,21.6275,21.6275,-0.47,21.6275,21.6275,16.21,14.96,10.19,17.56,22.27,41280.0,0.0,14570.0,10120.0,7150.0,9460.0,560.0,890.0,3090.0,970.0,7810.0,41685.0,10143.6,13489.81,10330.82,7720.45,288.1,1074.52,3735.07,501.58,12425.95,6826.68,0.37,25752.0,6.6675,21.6275
2023-11-23 04:00:00,22.4225,22.4225,9.525,22.4225,22.4225,17.44,16.22,12.33,18.77,23.27,41510.0,0.0,14610.0,10170.0,7130.0,9600.0,570.0,1000.0,3020.0,840.0,7230.0,42102.0,10170.93,13684.96,10471.94,7774.21,265.57,1442.73,3711.37,292.3,11738.64,6026.67,0.35,25752.0,6.202500000000001,22.4225
2023-11-23 05:00:00,21.1375,21.1375,21.1375,21.1375,21.1375,18.67,17.58,14.09,19.87,24.25,42790.0,0.0,14980.0,10520.0,7330.0,9960.0,530.0,1080.0,2870.0,630.0,6700.0,42993.0,10286.26,14168.75,10699.26,7838.44,389.28,1750.7,3486.03,389.65,11904.91,5889.25,0.34,25752.0,3.557500000000001,21.1375
2023-11-23 06:00:00,21.9875,21.9875,21.9875,21.9875,21.9875,22.95,22.19,19.55,24.41,27.75,44730.0,0.0,15580.0,11090.0,7630.0,10430.0,390.0,1110.0,2620.0,510.0,6440.0,44126.0,10464.68,14783.57,10985.65,7891.61,345.65,1572.72,3238.58,491.76,11535.37,5886.66,0.34,25400.0,-0.20250000000000057,21.9875
2023-11-23 07:00:00,23.91,23.91,23.91,23.91,23.91,23.27,22.53,20.14,24.43,27.42,46150.0,600.0,16350.0,11610.0,7420.0,10780.0,210.0,1080.0,2260.0,450.0,6390.0,45524.0,10681.54,15400.76,11413.52,8028.61,286.24,1333.23,2593.52,401.1,10750.93,6136.84,545.54,25400.0,1.379999999999999,23.91
2023-11-23 08:00:00,18.4425,18.4425,18.4425,18.4425,18.4425,24.27,24.13,23.95,24.42,25.03,48020.0,4600.0,16910.0,12300.0,7400.0,11410.0,190.0,940.0,1610.0,410.0,6120.0,46754.0,11005.24,15707.58,11987.14,8053.94,257.04,1131.98,1485.55,430.19,9622.99,6318.23,5400.86,25400.0,-5.6875,18.4425
2023-11-23 09:00:00,23.0775,23.0775,23.0775,23.0775,23.0775,26.04,26.02,25.99,26.09,26.02,49050.0,8050.0,16920.0,12820.0,7400.0,11910.0,220.0,600.0,730.0,290.0,4380.0,47254.0,11268.5,15682.45,12319.74,7983.75,121.1,657.98,321.98,351.95,5766.93,4313.92,8363.04,25400.0,-2.942499999999999,23.0775
2023-11-23 10:00:00,22.6375,23.1875,22.2675,22.115,21.2625,25.78,25.75,25.76,25.83,25.74,49020.0,8720.0,16540.0,13090.0,7230.0,12170.0,170.0,310.0,250.0,180.0,2910.0,47188.0,11479.17,15385.48,12384.3,7938.63,56.0,391.11,96.08,282.1,5383.86,4558.57,8297.67,25400.0,-2.5625,23.1875
2023-11-23 11:00:00,21.855,21.835,21.8175,21.875,21.805,23.0,23.02,22.94,23.07,22.99,48230.0,8800.0,15930.0,13050.0,7220.0,12030.0,70.0,230.0,170.0,160.0,3160.0,46570.0,11542.54,14961.08,12237.96,7828.11,18.83,390.12,270.86,231.26,5663.37,4752.3,8331.06,25400.0,-1.1849999999999987,21.835
2023-11-23 12:00:00,18.2825,18.2825,18.2825,18.2825,18.2825,19.9,19.98,19.94,20.16,19.97,47010.0,8700.0,15120.0,12670.0,7370.0,11860.0,20.0,230.0,370.0,150.0,3550.0,45091.0,11392.98,14283.29,11767.13,7647.65,8.24,457.41,585.94,160.26,5622.39,4410.54,9126.2,25400.0,-1.6975000000000016,18.2825
2023-11-23 13:00:00,16.77,16.77,16.77,16.77,16.77,16.25,16.25,16.12,16.26,16.15,45150.0,8790.0,14270.0,12050.0,7300.0,11540.0,10.0,260.0,690.0,150.0,3970.0,43395.0,10996.59,13582.31,11340.97,7474.97,3.14,342.76,933.53,133.01,5933.04,4520.6,8905.32,25400.0,0.5199999999999996,16.77
2023-11-23 14:00:00,16.74,16.74,16.74,16.74,16.74,15.75,15.74,15.61,15.92,15.69,43580.0,8800.0,13500.0,11620.0,7210.0,11260.0,20.0,330.0,960.0,140.0,4460.0,42246.0,10762.94,13109.24,10982.54,7391.34,14.3,273.68,1061.36,95.85,5977.76,4532.57,8483.97,25400.0,0.9999999999999982,16.74
2023-11-23 15:00:00,16.07,16.07,16.07,16.07,16.07,15.04,15.0,14.7,15.46,15.08,42610.0,8100.0,13070.0,11370.0,7140.0,11030.0,40.0,430.0,1220.0,150.0,5090.0,41505.0,10620.1,12819.44,10720.09,7345.2,97.5,313.97,1242.64,96.01,6358.07,4607.95,7800.24,25400.0,1.0700000000000003,16.07
2023-11-23 16:00:00,21.295,21.295,21.295,21.295,21.295,20.0,19.93,19.39,20.23,20.6,42310.0,4870.0,12900.0,11450.0,6920.0,11040.0,60.0,550.0,1440.0,200.0,5740.0,41094.0,10580.35,12692.03,10496.45,7324.85,151.44,481.43,1426.69,97.2,6748.43,4591.67,4109.7,25400.0,1.365000000000002,21.295
2023-11-23 17:00:00,23.36,23.36,23.36,23.36,23.36,25.68,25.34,22.95,26.55,28.37,43670.0,540.0,13290.0,11980.0,6960.0,11450.0,90.0,790.0,1770.0,330.0,6870.0,41784.0,10748.43,12964.66,10638.97,7431.43,172.15,722.05,1773.1,222.59,7708.61,4818.72,315.29,25338.0,-1.9800000000000004,23.36
2023-11-23 18:00:00,19.8925,19.8925,19.8925,19.8925,19.8925,19.58,19.28,16.47,20.75,22.64,44490.0,0.0,13490.0,12460.0,7070.0,11470.0,110.0,1090.0,2270.0,600.0,8700.0,42276.0,10686.92,13190.32,10884.56,7513.85,169.13,1123.33,2090.4,595.29,11044.09,7065.94,0.3,25274.0,0.6124999999999972,19.8925
2023-11-23 19:00:00,14.885,14.885,14.885,14.885,14.885,18.34,17.98,14.84,19.25,20.54,44030.0,0.0,13460.0,12300.0,6970.0,11310.0,160.0,1370.0,2530.0,870.0,10550.0,42193.0,10547.6,13267.79,10858.0,7519.51,294.57,1319.39,2251.65,1151.92,14896.02,9878.49,0.33,25274.0,-3.0950000000000006,14.885
2023-11-23 20:00:00,14.8875,14.8675,14.85,14.91,14.84,18.43,17.92,14.53,19.39,20.24,43830.0,0.0,13580.0,12130.0,6960.0,11170.0,190.0,1540.0,2510.0,1080.0,11700.0,42159.0,10422.35,13345.94,10850.09,7540.35,360.07,1524.37,2291.59,1304.05,16929.95,11449.87,0.33,25274.0,-3.052500000000002,14.8675
2023-11-23 21:00:00,13.9375,13.565,13.2425,14.3325,13.055,18.14,17.58,14.99,18.84,19.92,43690.0,0.0,13610.0,11940.0,7230.0,10920.0,180.0,1580.0,2320.0,1220.0,12110.0,42110.0,10316.15,13377.16,10867.89,7548.99,313.52,1541.37,2499.55,1388.63,18145.17,12402.1,0.34,25242.0,-4.014999999999999,13.565
2023-11-23 22:00:00,13.0775,12.34,11.68,13.845,11.305,17.73,17.25,16.37,18.25,19.79,43070.0,0.0,13530.0,11610.0,7370.0,10560.0,150.0,1510.0,1980.0,1260.0,11900.0,41665.0,10172.34,13217.86,10734.62,7540.61,372.79,1567.4,2580.02,1429.14,18695.38,12746.03,0.33,25242.0,-4.91,12.34
2023-11-23 23:00:00,13.44,12.98,12.575,13.9275,12.3425,17.4,17.03,16.34,17.81,19.84,42200.0,0.0,13310.0,11280.0,7390.0,10210.0,120.0,1390.0,1760.0,1250.0,11560.0,40779.0,9978.69,12874.76,10428.77,7496.86,296.14,1687.76,2680.08,1398.68,17917.27,11854.61,0.34,24950.0,-4.050000000000001,12.98
2023-11-24 00:00:00,13.9425,13.7425,13.575,14.1575,13.4775,16.81,16.5,13.71,17.11,18.09,41640.0,0.0,12950.0,10980.0,7500.0,10210.0,130.0,1520.0,2130.0,1270.0,10590.0,40035.0,9757.33,12611.63,10211.73,7454.1,218.63,1587.83,2680.64,1298.52,16826.92,11041.3,0.33,26675.0,-2.7575000000000003,13.7425
